2,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,900.000000,900.000000,900.000000,1.000000,0
5,0,1,0.000000,1.000000,0.000000,5.710588,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0
3,0,1,0.000000,-60.000000,0.000000,90.000000,0.000000,0.000000,1000.000000,1000.000000,1.000000,1.000000,0
17,0,1,50.000000,-50.000000,20.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,30.000000,-50.000000,20.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,50.000000,-50.000000,0.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,100.000000,-50.000000,20.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,75.000000,-50.000000,20.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,90.000000,-50.000000,0.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,50.000000,-50.000000,60.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,30.000000,-50.000000,80.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,30.000000,-50.000000,60.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,90.000000,-50.000000,80.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,75.000000,-50.000000,60.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,100.000000,-50.000000,60.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,-60.000000,-50.000000,15.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,-80.000000,-50.000000,8.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,-60.000000,-50.000000,-5.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,-5.000000,-50.000000,15.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,-25.000000,-50.000000,15.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,-5.000000,-50.000000,-5.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,-60.000000,-50.000000,40.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,-80.000000,-50.000000,60.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,-80.000000,-50.000000,40.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,-25.000000,-50.000000,55.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,-5.000000,-50.000000,70.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,-5.000000,-50.000000,50.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,50.000000,-50.000000,120.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,30.000000,-50.000000,120.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,50.000000,-50.000000,100.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,100.000000,-50.000000,120.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,75.000000,-50.000000,120.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,90.000000,-50.000000,100.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,50.000000,-50.000000,160.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,30.000000,-50.000000,180.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,30.000000,-50.000000,160.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,90.000000,-50.000000,180.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,75.000000,-50.000000,160.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,100.000000,-50.000000,160.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,-60.000000,-50.000000,115.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,-80.000000,-50.000000,108.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,-60.000000,-50.000000,95.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,-5.000000,-50.000000,115.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,-25.000000,-50.000000,115.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,-5.000000,-50.000000,95.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,-60.000000,-50.000000,140.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,-80.000000,-50.000000,160.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,-80.000000,-50.000000,140.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,-25.000000,-50.000000,155.000000,0.000000,0.000000,0.000000,5.000000,10.000000,5.000000,1.000000,0
17,0,1,-5.000000,-50.000000,170.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
17,0,1,-5.000000,-50.000000,150.000000,0.000000,0.000000,0.000000,5.000000,20.000000,5.000000,1.000000,0
12,0,1,0.000000,0.000000,20.000000,0.000000,0.000000,0.000000,3.000000,3.000000,3.000000,1.000000,0
18,0,0,40.000000,50.000000,0.000000,0.000000,90.000000,0.000000,7.000000,10.000000,10.000000,0.300000,0
18,0,0,-40.000000,50.000000,0.000000,0.000000,90.000000,0.000000,7.000000,10.000000,10.000000,0.300000,0
18,0,0,0.000000,50.000000,0.000000,0.000000,90.000000,0.000000,7.000000,10.000000,10.000000,0.300000,0
18,0,0,20.000000,50.000000,60.000000,0.000000,90.000000,0.000000,7.000000,10.000000,10.000000,0.300000,0
18,0,0,-40.000000,30.000000,-60.000000,0.000000,90.000000,0.000000,7.000000,10.000000,10.000000,0.300000,0
18,0,0,0.000000,60.000000,-20.000000,0.000000,90.000000,0.000000,7.000000,10.000000,10.000000,0.300000,0
18,0,0,20.000000,50.000000,100.000000,0.000000,90.000000,0.000000,7.000000,10.000000,10.000000,0.300000,0
18,0,0,-40.000000,30.000000,80.000000,0.000000,90.000000,0.000000,7.000000,10.000000,10.000000,0.300000,0
18,0,0,50.000000,60.000000,-80.000000,0.000000,90.000000,0.000000,7.000000,10.000000,10.000000,0.300000,0
18,0,0,80.000000,50.000000,50.000000,0.000000,90.000000,0.000000,7.000000,10.000000,10.000000,0.300000,0
18,0,0,70.000000,30.000000,80.000000,0.000000,90.000000,0.000000,7.000000,10.000000,10.000000,0.300000,0
18,0,0,-80.000000,50.000000,-50.000000,0.000000,90.000000,0.000000,7.000000,10.000000,10.000000,0.300000,0
18,0,0,-70.000000,30.000000,-80.000000,0.000000,90.000000,0.000000,7.000000,10.000000,10.000000,0.300000,0
